YEAR,MO,DY,HR,UV,Tem,Hum
2021,12,31,10,7.95,28.16,15.44
2021,12,31,11,9.42,29.09,15.87
2021,12,31,12,9.25,29.72,16.17
2021,12,31,13,7.67,30.02,16.36
2021,12,31,14,4.75,29.92,16.48
2021,12,31,15,2.12,29.58,16.91
2021,12,31,16,0.45,28.83,16.97
2021,12,31,17,0.02,26.63,17.76
2021,12,31,18,0,25.2,17.03
2021,12,31,19,0,24.3,16.54
2021,12,31,20,0,23.51,15.99
2021,12,31,21,0,22.73,15.32
2021,12,31,22,0,21.89,14.65
2021,12,31,23,0,21.1,14.1
2022,1,1,0,0,20.44,13.61
2022,1,1,1,0,19.91,13.31
2022,1,1,2,0,19.47,13.06
2022,1,1,3,0,19.15,12.94
2022,1,1,4,0,18.98,12.82
2022,1,1,5,0,18.91,12.76
2022,1,1,6,0.02,19.51,13.12
2022,1,1,7,0.55,21.33,13.49
2022,1,1,8,2.35,23.97,13.92
2022,1,1,9,5.08,25.63,14.4
2022,1,1,10,7.9,26.72,14.89
2022,1,1,11,8.9,27.55,15.38
2022,1,1,12,8.85,28.18,15.75
2022,1,1,13,7.48,28.5,16.05
2022,1,1,14,4.58,28.55,16.3
2022,1,1,15,2.05,28.52,16.72
2022,1,1,16,0.48,28.51,16.85
2022,1,1,17,0.02,27.51,16.91
2022,1,1,18,0,26.55,16.85
2022,1,1,19,0,25.59,17.27
2022,1,1,20,0,24.78,17.33
2022,1,1,21,0,24.15,17.03
2022,1,1,22,0,23.46,16.54
2022,1,1,23,0,22.85,16.05
2022,1,2,0,0,22.3,15.5
2022,1,2,1,0,21.8,15.01
2022,1,2,2,0,21.24,14.65
2022,1,2,3,0,20.71,14.28
2022,1,2,4,0,20.3,13.98
2022,1,2,5,0,20.01,13.73
2022,1,2,6,0.02,20.56,14.04
2022,1,2,7,0.52,22.48,14.22
2022,1,2,8,2.25,25.13,14.77
2022,1,2,9,4.92,27.06,15.38
2022,1,2,10,7.55,28.35,15.93
2022,1,2,11,8.3,29.34,16.42
2022,1,2,12,8.48,30.02,16.72
2022,1,2,13,7.17,30.37,16.91
2022,1,2,14,4.58,30.3,16.85
2022,1,2,15,1.98,30.11,17.21
2022,1,2,16,0.42,29.07,16.78
2022,1,2,17,0.02,27.77,17.7
2022,1,2,18,0,26.87,17.7
2022,1,2,19,0,25.99,18.01
2022,1,2,20,0,25.23,17.94
2022,1,2,21,0,24.57,17.46
2022,1,2,22,0,23.94,16.91
2022,1,2,23,0,23.44,16.48
2022,1,3,0,0,23.01,16.11
2022,1,3,1,0,22.72,15.81
2022,1,3,2,0,22.4,15.62
2022,1,3,3,0,22.05,15.38
2022,1,3,4,0,21.72,15.08
2022,1,3,5,0,21.33,14.83
2022,1,3,6,0.02,21.54,14.77
2022,1,3,7,0.5,22.73,14.83
2022,1,3,8,2.05,24.67,15.08
2022,1,3,9,4.6,26.37,15.26
2022,1,3,10,7.55,27.62,15.62
2022,1,3,11,7.17,28.56,16.11
2022,1,3,12,7.33,29.12,16.42
2022,1,3,13,6.88,29.28,16.66
2022,1,3,14,4.12,29.2,16.91
2022,1,3,15,1.75,28.88,17.46
2022,1,3,16,0.38,27.92,17.46
2022,1,3,17,0.02,26.33,18.37
2022,1,3,18,0,25.58,17.94
2022,1,3,19,0,25.22,17.76
2022,1,3,20,0,24.94,17.64
2022,1,3,21,0,24.62,17.4
2022,1,3,22,0,24.34,17.15
2022,1,3,23,0,23.96,17.09
2022,1,4,0,0,23.44,16.91
2022,1,4,1,0,22.8,16.42
2022,1,4,2,0,22.37,16.11
2022,1,4,3,0,22.03,15.81
2022,1,4,4,0,22,15.5
2022,1,4,5,0,21.88,15.32
2022,1,4,6,0.02,22.01,15.5
2022,1,4,7,0.45,23.75,15.56
2022,1,4,8,1.75,25.83,15.75
2022,1,4,9,4.2,27.52,16.24
2022,1,4,10,6.52,28.73,16.85
2022,1,4,11,7.62,29.59,17.27
2022,1,4,12,7.55,30.06,17.52
2022,1,4,13,6.25,30.16,17.52
2022,1,4,14,3.75,29.87,17.33
2022,1,4,15,1.73,29.31,17.46
2022,1,4,16,0.35,28.73,17.64
2022,1,4,17,0.02,27.71,18.07
2022,1,4,18,0,27.01,17.7
2022,1,4,19,0,26.51,17.58
2022,1,4,20,0,25.92,17.64
2022,1,4,21,0,25.35,17.58
2022,1,4,22,0,24.74,17.64
2022,1,4,23,0,24.23,17.64
2022,1,5,0,0,23.84,17.46
2022,1,5,1,0,23.45,17.27
2022,1,5,2,0,23.09,17.09
2022,1,5,3,0,22.77,16.97
2022,1,5,4,0,22.65,16.72
2022,1,5,5,0,22.84,16.6
2022,1,5,6,0.02,23.22,16.91
2022,1,5,7,0.5,24.93,17.03
2022,1,5,8,2.1,26.84,16.72
2022,1,5,9,4.7,28.11,16.85
2022,1,5,10,7,29.11,17.03
2022,1,5,11,7.6,29.78,17.15
2022,1,5,12,7.62,30.08,17.21
2022,1,5,13,6.25,30.1,17.15
2022,1,5,14,4.05,29.81,17.03
2022,1,5,15,1.77,29.29,17.27
2022,1,5,16,0.4,28.59,17.88
2022,1,5,17,0.02,26.95,18.62
2022,1,5,18,0,26.01,18.37
2022,1,5,19,0,25.65,18.01
2022,1,5,20,0,25.41,17.82
2022,1,5,21,0,25.12,17.82
2022,1,5,22,0,24.82,17.82
2022,1,5,23,0,24.58,17.76
2022,1,6,0,0,24.37,17.64
2022,1,6,1,0,24.26,17.4
2022,1,6,2,0,24.2,17.4
2022,1,6,3,0,23.96,17.4
2022,1,6,4,0,23.66,17.15
2022,1,6,5,0,23.49,17.03
2022,1,6,6,0.02,23.71,17.27
2022,1,6,7,0.5,25.09,17.33
2022,1,6,8,1.98,26.65,17.58
2022,1,6,9,4.25,27.94,17.7
2022,1,6,10,6.7,28.8,17.76
2022,1,6,11,7.02,29.37,17.76
2022,1,6,12,7.33,29.8,17.7
2022,1,6,13,6.73,30.02,17.58
2022,1,6,14,4.67,29.96,17.33
2022,1,6,15,1.92,29.63,17.21
2022,1,6,16,0.48,28.98,17.64
2022,1,6,17,0.02,27.56,17.88
2022,1,6,18,0,26.45,17.7
2022,1,6,19,0,25.55,17.76
2022,1,6,20,0,24.88,17.58
2022,1,6,21,0,24.37,17.4
2022,1,6,22,0,24.01,17.21
2022,1,6,23,0,23.86,17.03
2022,1,7,0,0,23.76,16.91
2022,1,7,1,0,23.51,16.78
2022,1,7,2,0,23.01,16.72
2022,1,7,3,0,22.62,16.48
2022,1,7,4,0,22.27,16.17
2022,1,7,5,0,21.94,15.87
2022,1,7,6,0.02,22.51,16.05
2022,1,7,7,0.48,24.51,15.99
2022,1,7,8,2.1,26.64,15.99
2022,1,7,9,4.65,28.41,16.3
2022,1,7,10,6.83,29.61,16.72
2022,1,7,11,7.88,30.43,17.03
2022,1,7,12,7.95,30.89,17.21
2022,1,7,13,6.65,31.02,17.27
2022,1,7,14,4.45,30.93,17.21
2022,1,7,15,2,30.47,17.27
2022,1,7,16,0.45,30.03,17.33
2022,1,7,17,0.02,28.7,17.76
2022,1,7,18,0,27.33,17.88
2022,1,7,19,0,26.23,17.88
2022,1,7,20,0,25.5,17.64
2022,1,7,21,0,24.84,17.58
2022,1,7,22,0,24.48,17.4
2022,1,7,23,0,24.12,17.27
2022,1,8,0,0,23.65,17.03
2022,1,8,1,0,23.22,16.78
2022,1,8,2,0,22.83,16.42
2022,1,8,3,0,22.44,15.99
2022,1,8,4,0,22.18,15.62
2022,1,8,5,0,22.03,15.26
2022,1,8,6,0.02,22.44,15.44
2022,1,8,7,0.48,25.09,15.99
2022,1,8,8,1.95,27.13,15.99
2022,1,8,9,4.6,28.62,16.54
2022,1,8,10,6.83,29.72,16.91
2022,1,8,11,8.8,30.44,17.03
2022,1,8,12,8.55,30.83,17.03
2022,1,8,13,6.67,30.9,16.91
2022,1,8,14,4.3,30.67,16.66
2022,1,8,15,2.12,30.18,16.54
2022,1,8,16,0.5,29.4,16.78
2022,1,8,17,0.02,27.3,17.21
2022,1,8,18,0,26.58,15.99
2022,1,8,19,0,26.46,15.5
2022,1,8,20,0,25.01,16.05
2022,1,8,21,0,23.79,16.48
2022,1,8,22,0,23.18,16.48
2022,1,8,23,0,22.71,16.54
2022,1,9,0,0,22.35,16.66
2022,1,9,1,0,22.05,16.66
2022,1,9,2,0,22.12,16.6
2022,1,9,3,0,22.45,16.54
2022,1,9,4,0,22.69,16.24
2022,1,9,5,0,22.37,16.17
2022,1,9,6,0.02,22.46,16.36
2022,1,9,7,0.52,24.39,16.91
2022,1,9,8,2.3,26.17,17.03
2022,1,9,9,5.05,27.58,17.03
2022,1,9,10,7.48,28.64,17.03
2022,1,9,11,8.35,29.38,16.91
2022,1,9,12,8.3,29.83,16.78
2022,1,9,13,7.15,29.97,16.6
2022,1,9,14,4.7,29.87,16.36
2022,1,9,15,2.2,29.5,16.17
2022,1,9,16,0.55,28.84,16.66
2022,1,9,17,0.02,26.65,17.52
2022,1,9,18,0,24.95,16.97
2022,1,9,19,0,24.31,16.66
2022,1,9,20,0,23.87,16.78
2022,1,9,21,0,23.55,17.09
2022,1,9,22,0,23.17,17.27
2022,1,9,23,0,23.05,17.27
2022,1,10,0,0,22.98,17.21
2022,1,10,1,0,22.84,17.09
2022,1,10,2,0,22.63,16.85
2022,1,10,3,0,22.4,16.6
2022,1,10,4,0,22.15,16.36
2022,1,10,5,0,21.9,16.11
2022,1,10,6,0.02,22.35,16.17
2022,1,10,7,0.4,24.13,16.24
2022,1,10,8,2,26.29,16.17
2022,1,10,9,4.45,28.02,16.36
2022,1,10,10,6.85,29.19,16.54
2022,1,10,11,7.73,29.97,16.72
2022,1,10,12,7.77,30.4,16.78
2022,1,10,13,6.83,30.57,16.78
2022,1,10,14,4.45,30.48,16.6
2022,1,10,15,1.92,30.22,16.48
2022,1,10,16,0.48,29.33,17.21
2022,1,10,17,0.02,27.65,17.58
2022,1,10,18,0,25.85,17.4
2022,1,10,19,0,24.94,17.15
2022,1,10,20,0,24.31,17.09
2022,1,10,21,0,23.85,17.09
2022,1,10,22,0,23.54,17.15
2022,1,10,23,0,23.3,17.09
2022,1,11,0,0,23.44,17.03
2022,1,11,1,0,23.4,16.91
2022,1,11,2,0,22.9,16.78
2022,1,11,3,0,22.56,16.66
2022,1,11,4,0,22.33,16.48
2022,1,11,5,0,22.16,16.17
2022,1,11,6,0.02,22.62,16.36
2022,1,11,7,0.45,24.49,16.72
2022,1,11,8,2.15,26.55,16.78
2022,1,11,9,4.88,28.26,16.6
2022,1,11,10,7.4,29.44,16.36
2022,1,11,11,8.3,30.16,15.87
2022,1,11,12,8.58,30.55,15.32
2022,1,11,13,7,30.61,14.83
2022,1,11,14,4.55,30.36,14.59
2022,1,11,15,2.1,29.81,14.65
2022,1,11,16,0.52,28.97,14.77
2022,1,11,17,0.02,26.4,15.87
2022,1,11,18,0,24.91,15.87
2022,1,11,19,0,24.24,15.99
2022,1,11,20,0,23.48,15.81
2022,1,11,21,0,22.65,15.44
2022,1,11,22,0,22.05,15.14
2022,1,11,23,0,21.43,14.65
2022,1,12,0,0,20.73,14.1
2022,1,12,1,0,20.09,13.55
2022,1,12,2,0,19.81,13.18
2022,1,12,3,0,19.6,12.94
2022,1,12,4,0,19.28,12.76
2022,1,12,5,0,18.84,12.63
2022,1,12,6,0.02,19.3,12.88
2022,1,12,7,0.48,21.58,13.12
2022,1,12,8,2.15,24.16,13.43
2022,1,12,9,4.9,25.93,13.92
2022,1,12,10,7.7,27.26,14.28
2022,1,12,11,8.73,28.23,14.65
2022,1,12,12,9.02,28.83,14.89
2022,1,12,13,7.33,29.05,15.01
2022,1,12,14,4.73,28.94,15.01
2022,1,12,15,2.12,28.48,15.01
2022,1,12,16,0.52,27.9,15.5
2022,1,12,17,0.02,26.47,15.93
2022,1,12,18,0,25.19,15.44
2022,1,12,19,0,24.03,15.5
2022,1,12,20,0,23.23,15.5
2022,1,12,21,0,22.62,15.5
2022,1,12,22,0,22.09,15.38
2022,1,12,23,0,21.71,15.32
2022,1,13,0,0,21.4,15.32
2022,1,13,1,0,21.1,15.2
2022,1,13,2,0,20.83,15.01
2022,1,13,3,0,20.61,14.71
2022,1,13,4,0,20.43,14.4
2022,1,13,5,0,20.18,14.16
2022,1,13,6,0.02,20.7,14.22
2022,1,13,7,0.48,22.63,14.16
2022,1,13,8,2.2,24.92,14.22
2022,1,13,9,4.85,26.81,14.28
2022,1,13,10,7.33,28.19,14.4
2022,1,13,11,8.88,28.99,14.59
2022,1,13,12,8.65,29.48,14.65
2022,1,13,13,7.4,29.66,14.59
2022,1,13,14,4.85,29.55,14.4
2022,1,13,15,2.05,29.13,14.34
2022,1,13,16,0.55,28.62,14.22
2022,1,13,17,0.02,27.3,14.34
2022,1,13,18,0,26.51,13.85
2022,1,13,19,0,25.12,13.85
2022,1,13,20,0,23.66,14.28
2022,1,13,21,0,22.65,14.22
2022,1,13,22,0,21.68,14.04
2022,1,13,23,0,20.75,13.73
2022,1,14,0,0,20.07,13.24
2022,1,14,1,0,19.44,12.82
2022,1,14,2,0,18.81,12.51
2022,1,14,3,0,18.2,12.21
2022,1,14,4,0,17.65,11.9
2022,1,14,5,0,17.31,11.72
2022,1,14,6,0.02,18.06,12.02
2022,1,14,7,0.5,20.27,12.33
2022,1,14,8,2.25,22.94,12.82
2022,1,14,9,5.1,25.27,13.18
2022,1,14,10,7.98,26.65,13.43
2022,1,14,11,8.7,27.65,13.49
2022,1,14,12,8.5,28.32,13.55
2022,1,14,13,7.02,28.64,13.55
2022,1,14,14,4.73,28.64,13.49
2022,1,14,15,2.33,28.34,13.61
2022,1,14,16,0.58,28,13.85
2022,1,14,17,0.02,26.51,13.67
2022,1,14,18,0,25.14,13.43
2022,1,14,19,0,24.25,13.73
2022,1,14,20,0,23.23,14.16
2022,1,14,21,0,22.59,14.16
2022,1,14,22,0,22.32,13.98
2022,1,14,23,0,21.95,13.79
2022,1,15,0,0,20.97,13.67
2022,1,15,1,0,20.07,13.49
2022,1,15,2,0,19.52,13.24
2022,1,15,3,0,19.04,12.94
2022,1,15,4,0,18.57,12.7
2022,1,15,5,0,18.2,12.39
2022,1,15,6,0.02,18.83,12.63
2022,1,15,7,0.48,21.11,12.76
2022,1,15,8,2.2,23.73,13.18
2022,1,15,9,4.9,26.4,13.18
2022,1,15,10,7.58,28.26,13.37
2022,1,15,11,8.92,29.15,13.79
2022,1,15,12,8.9,29.66,14.04
2022,1,15,13,7.77,29.83,14.16
2022,1,15,14,4.95,29.65,14.16
2022,1,15,15,2.38,29.12,14.28
2022,1,15,16,0.6,28.5,14.59
2022,1,15,17,0.02,26.79,14.47
2022,1,15,18,0,25.94,13.79
2022,1,15,19,0,24.25,14.22
2022,1,15,20,0,22.8,14.53
2022,1,15,21,0,21.97,14.59
2022,1,15,22,0,21.44,14.59
2022,1,15,23,0,21.03,14.53
2022,1,16,0,0,20.68,14.28
2022,1,16,1,0,20.29,14.1
2022,1,16,2,0,19.87,13.79
2022,1,16,3,0,19.39,13.43
2022,1,16,4,0,18.92,13
2022,1,16,5,0,18.52,12.63
2022,1,16,6,0.02,19.09,12.76
2022,1,16,7,0.48,21.21,12.88
2022,1,16,8,2.25,23.77,13.37
2022,1,16,9,4.98,26.28,13.49
2022,1,16,10,7.88,28.73,13.06
2022,1,16,11,9.45,29.72,13.43
2022,1,16,12,8.95,30.24,13.79
2022,1,16,13,7.05,30.42,14.1
2022,1,16,14,4.98,30.29,14.22
2022,1,16,15,2.38,29.87,14.4
2022,1,16,16,0.58,29.44,14.59
2022,1,16,17,0.02,27.93,14.89
2022,1,16,18,0,26.98,14.4
2022,1,16,19,0,25.73,14.95
2022,1,16,20,0,24.98,15.01
2022,1,16,21,0,24.39,15.14
2022,1,16,22,0,23.87,15.08
2022,1,16,23,0,23.46,15.14
2022,1,17,0,0,22.94,15.2
2022,1,17,1,0,22.4,15.2
2022,1,17,2,0,21.92,14.95
2022,1,17,3,0,21.44,14.71
2022,1,17,4,0,21.08,14.53
2022,1,17,5,0,20.84,14.34
2022,1,17,6,0.02,21.45,14.65
2022,1,17,7,0.45,23.39,14.65
2022,1,17,8,2.12,26.26,15.01
2022,1,17,9,4.8,28.24,15.26
2022,1,17,10,7.5,29.3,15.44
2022,1,17,11,8.08,30,15.5
2022,1,17,12,7.45,30.5,15.5
2022,1,17,13,6.35,30.67,15.38
2022,1,17,14,4.3,30.63,15.2
2022,1,17,15,2.15,30.29,15.08
2022,1,17,16,0.58,29.36,15.81
2022,1,17,17,0.02,27.75,16.36
2022,1,17,18,0,26.13,16.3
2022,1,17,19,0,25.18,16.54
2022,1,17,20,0,24.54,16.72
2022,1,17,21,0,24.12,16.72
2022,1,17,22,0,23.73,16.6
2022,1,17,23,0,23.36,16.36
2022,1,18,0,0,23.03,16.05
2022,1,18,1,0,22.69,15.75
2022,1,18,2,0,22.29,15.38
2022,1,18,3,0,21.83,15.01
2022,1,18,4,0,21.34,14.59
2022,1,18,5,0,20.86,14.22
2022,1,18,6,0.02,21.43,14.4
2022,1,18,7,0.5,23.65,14.22
2022,1,18,8,2.23,25.93,14.34
2022,1,18,9,4.98,27.89,14.59
2022,1,18,10,7.95,29.38,14.77
2022,1,18,11,8.6,30.35,14.89
2022,1,18,12,8.67,30.8,14.95
2022,1,18,13,7.45,30.96,14.95
2022,1,18,14,4.88,30.8,14.89
2022,1,18,15,2.25,30.33,14.95
2022,1,18,16,0.58,29.63,15.01
2022,1,18,17,0.02,28.18,15.87
2022,1,18,18,0,27.48,15.26
2022,1,18,19,0,26.48,15.75
2022,1,18,20,0,25.42,16.24
2022,1,18,21,0,24.59,16.48
2022,1,18,22,0,24.01,16.24
2022,1,18,23,0,23.47,15.87
2022,1,19,0,0,22.89,15.44
2022,1,19,1,0,22.27,14.89
2022,1,19,2,0,21.65,14.47
2022,1,19,3,0,21.1,14.1
2022,1,19,4,0,20.63,13.79
2022,1,19,5,0,20.18,13.43
2022,1,19,6,0.02,20.81,13.67
2022,1,19,7,0.45,23.17,13.43
2022,1,19,8,2.15,25.22,13.61
2022,1,19,9,4.85,27.06,13.98
2022,1,19,10,7.7,28.52,14.22
2022,1,19,11,8.67,29.63,14.28
2022,1,19,12,8.65,30.29,14.47
2022,1,19,13,7.15,30.5,14.53
2022,1,19,14,4.77,30.34,14.47
2022,1,19,15,2.15,29.87,14.53
2022,1,19,16,0.55,29.25,14.89
2022,1,19,17,0.02,27.45,15.81
2022,1,19,18,0,26.84,14.59
2022,1,19,19,0,26.62,14.4
2022,1,19,20,0,26.03,14.53
2022,1,19,21,0,25.39,14.59
2022,1,19,22,0,24.32,15.14
2022,1,19,23,0,23.32,15.38
2022,1,20,0,0,22.62,15.14
2022,1,20,1,0,22.01,14.83
2022,1,20,2,0,21.49,14.47
2022,1,20,3,0,20.98,14.16
2022,1,20,4,0,20.4,13.79
2022,1,20,5,0,19.85,13.43
2022,1,20,6,0.02,20.4,13.55
2022,1,20,7,0.48,22.69,13.43
2022,1,20,8,2.17,25.26,13.79
2022,1,20,9,4.95,27.37,14.1
2022,1,20,10,7.7,28.68,14.47
2022,1,20,11,8.25,29.51,14.83
2022,1,20,12,8.05,29.96,15.08
2022,1,20,13,7.88,30.08,15.14
2022,1,20,14,5.15,29.99,15.01
2022,1,20,15,2.48,29.62,15.01
2022,1,20,16,0.62,28.95,15.32
2022,1,20,17,0.02,27.6,15.69
2022,1,20,18,0,26.12,15.87
2022,1,20,19,0,24.55,16.05
2022,1,20,20,0,23.73,15.75
2022,1,20,21,0,23.12,15.75
2022,1,20,22,0,22.59,15.87
2022,1,20,23,0,22.16,15.93
2022,1,21,0,0,21.83,15.93
2022,1,21,1,0,21.51,15.69
2022,1,21,2,0,21.29,15.44
2022,1,21,3,0,21,15.14
2022,1,21,4,0,20.69,14.77
2022,1,21,5,0,20.37,14.47
2022,1,21,6,0.02,21.02,14.47
2022,1,21,7,0.45,23.26,14.4
2022,1,21,8,2.17,26.01,14.83
2022,1,21,9,4.9,27.98,15.44
2022,1,21,10,7.83,29.17,15.87
2022,1,21,11,9.33,30.03,16.05
2022,1,21,12,9.17,30.55,16.11
2022,1,21,13,7.75,30.73,16.05
2022,1,21,14,5.05,30.64,15.87
2022,1,21,15,2.25,30.24,15.69
2022,1,21,16,0.6,29.63,15.81
2022,1,21,17,0.02,27.83,16.17
2022,1,21,18,0,25.79,15.99
2022,1,21,19,0,24.31,16.05
2022,1,21,20,0,23.6,15.93
2022,1,21,21,0,23.16,16.05
2022,1,21,22,0,22.76,16.24
2022,1,21,23,0,22.26,16.3
2022,1,22,0,0,21.76,16.24
2022,1,22,1,0,21.33,16.05
2022,1,22,2,0,20.98,15.87
2022,1,22,3,0,20.67,15.69
2022,1,22,4,0,20.4,15.44
2022,1,22,5,0,20.18,15.26
2022,1,22,6,0.02,21.06,15.38
2022,1,22,7,0.45,23.36,15.69
2022,1,22,8,2.15,26.4,15.01
2022,1,22,9,4.88,28.61,14.95
2022,1,22,10,7.88,30,15.14
2022,1,22,11,9.33,30.9,15.32
2022,1,22,12,9.33,31.4,15.5
2022,1,22,13,7.83,31.57,15.62
2022,1,22,14,5.25,31.43,15.69
2022,1,22,15,2.4,30.98,15.69
2022,1,22,16,0.62,30.15,16.11
2022,1,22,17,0.02,27.89,16.72
2022,1,22,18,0,25.52,16.72
2022,1,22,19,0,24.44,15.99
2022,1,22,20,0,23.73,15.62
2022,1,22,21,0,23.05,15.75
2022,1,22,22,0,22.5,15.99
2022,1,22,23,0,22.12,16.17
2022,1,23,0,0,21.8,16.17
2022,1,23,1,0,21.55,16.17
2022,1,23,2,0,21.33,16.11
2022,1,23,3,0,21.17,15.99
2022,1,23,4,0,21.08,15.93
2022,1,23,5,0,21.06,15.81
2022,1,23,6,0.02,21.94,16.05
2022,1,23,7,0.45,24.19,16.36
2022,1,23,8,2.12,26.16,16.36
2022,1,23,9,4.83,27.94,16.42
2022,1,23,10,7.65,29.16,16.48
2022,1,23,11,7.48,29.91,16.54
2022,1,23,12,7.83,30.61,16.66
2022,1,23,13,7.05,31.02,16.6
2022,1,23,14,4.9,31.08,16.42
2022,1,23,15,2.3,30.76,16.24
2022,1,23,16,0.62,30.12,16.54
2022,1,23,17,0.02,28.35,17.52
2022,1,23,18,0,26.44,17.27
2022,1,23,19,0,25.18,16.97
2022,1,23,20,0,24.26,16.66
2022,1,23,21,0,23.57,16.48
2022,1,23,22,0,23.02,16.48
2022,1,23,23,0,22.62,16.42
2022,1,24,0,0,22.26,16.42
2022,1,24,1,0,21.89,16.42
2022,1,24,2,0,21.61,16.3
2022,1,24,3,0,21.46,16.24
2022,1,24,4,0,21.48,16.11
2022,1,24,5,0,21.51,15.99
2022,1,24,6,0.02,22.26,16.24
2022,1,24,7,0.4,24.54,16.54
2022,1,24,8,1.83,26.92,16.6
2022,1,24,9,4.2,28.61,16.72
2022,1,24,10,6.48,29.74,16.85
2022,1,24,11,7.67,30.54,16.91
2022,1,24,12,7.5,31.14,16.97
2022,1,24,13,6.67,31.37,16.97
2022,1,24,14,4.55,31.32,16.78
2022,1,24,15,2.17,30.95,16.66
2022,1,24,16,0.6,30.26,16.97
2022,1,24,17,0.02,28.39,17.76
2022,1,24,18,0,26.35,17.64
2022,1,24,19,0,25.24,17.21
2022,1,24,20,0,24.63,16.97
2022,1,24,21,0,24.13,17.09
2022,1,24,22,0,23.68,17.27
2022,1,24,23,0,23.35,17.27
2022,1,25,0,0,22.98,17.21
2022,1,25,1,0,22.62,17.09
2022,1,25,2,0,22.35,17.03
2022,1,25,3,0,22.2,16.91
2022,1,25,4,0,22.19,16.78
2022,1,25,5,0,22.28,16.66
2022,1,25,6,0.02,22.92,16.85
2022,1,25,7,0.4,25.03,17.09
2022,1,25,8,1.77,27.31,17.15
2022,1,25,9,4.27,28.86,17.27
2022,1,25,10,6.2,29.95,17.27
2022,1,25,11,5.75,30.83,17.21
2022,1,25,12,5.85,31.4,17.09
2022,1,25,13,5.38,31.66,16.85
2022,1,25,14,4,31.62,16.6
2022,1,25,15,1.88,31.08,16.48
2022,1,25,16,0.52,29.98,16.97
2022,1,25,17,0.02,27.6,17.7
2022,1,25,18,0,26.12,17.03
2022,1,25,19,0,25.34,16.85
2022,1,25,20,0,24.58,17.03
2022,1,25,21,0,24.04,17.21
2022,1,25,22,0,23.62,17.33
2022,1,25,23,0,23.28,17.27
2022,1,26,0,0,23.01,17.21
2022,1,26,1,0,22.9,17.15
2022,1,26,2,0,22.92,17.03
2022,1,26,3,0,22.76,16.91
2022,1,26,4,0,22.57,16.78
2022,1,26,5,0,22.34,16.66
2022,1,26,6,0.02,22.93,16.85
2022,1,26,7,0.42,25.08,16.72
2022,1,26,8,1.95,27.51,16.24
2022,1,26,9,4.6,29.42,16.48
2022,1,26,10,7.12,30.69,16.48
2022,1,26,11,7.9,31.65,16.3
2022,1,26,12,8.05,32.26,15.99
2022,1,26,13,6.27,32.48,15.75
2022,1,26,14,4.92,32.48,15.56
2022,1,26,15,2.3,32.16,15.56
2022,1,26,16,0.6,31.64,15.38
2022,1,26,17,0.02,29.87,16.48
2022,1,26,18,0,27.58,17.27
2022,1,26,19,0,26.16,16.91
2022,1,26,20,0,25.26,16.72
2022,1,26,21,0,24.58,16.91
2022,1,26,22,0,23.97,17.21
2022,1,26,23,0,23.5,17.4
2022,1,27,0,0,23.15,17.4
2022,1,27,1,0,23.19,17.4
2022,1,27,2,0,23.11,17.27
2022,1,27,3,0,22.79,17.15
2022,1,27,4,0,22.4,16.97
2022,1,27,5,0,22.01,16.78
2022,1,27,6,0.02,22.65,16.85
2022,1,27,7,0.45,24.86,16.66
2022,1,27,8,2.1,27.11,15.38
2022,1,27,9,4.85,29.2,14.59
2022,1,27,10,7.4,30.85,14.04
2022,1,27,11,9.4,31.85,13.79
2022,1,27,12,9.48,32.41,13.61
2022,1,27,13,8.4,32.58,13.49
2022,1,27,14,5.58,32.44,13.37
2022,1,27,15,2.65,31.92,13.49
2022,1,27,16,0.73,31.05,13.49
2022,1,27,17,0.02,28.41,15.2
2022,1,27,18,0,27.65,14.04
2022,1,27,19,0,25.83,15.01
2022,1,27,20,0,24.32,15.5
2022,1,27,21,0,23.48,15.69
2022,1,27,22,0,22.96,15.75
2022,1,27,23,0,22.78,15.69
2022,1,28,0,0,22.69,15.62
2022,1,28,1,0,22.63,15.56
2022,1,28,2,0,21.98,15.38
2022,1,28,3,0,21.17,15.14
2022,1,28,4,0,20.44,14.77
2022,1,28,5,0,19.95,14.34
2022,1,28,6,0.02,20.6,14.28
2022,1,28,7,0.45,22.83,14.4
2022,1,28,8,2.15,26.33,14.04
2022,1,28,9,4.95,29.18,13.61
2022,1,28,10,7.65,30.68,13.73
2022,1,28,11,7.95,31.69,13.67
2022,1,28,12,7.67,32.31,13.61
2022,1,28,13,7.12,32.55,13.55
2022,1,28,14,5.15,32.44,13.49
2022,1,28,15,2.48,31.9,13.61
2022,1,28,16,0.7,31,13.67
2022,1,28,17,0.05,28.18,15.56
2022,1,28,18,0,27.19,15.08
2022,1,28,19,0,27.12,14.65
2022,1,28,20,0,27.05,14.1
2022,1,28,21,0,25.84,14.95
2022,1,28,22,0,24.68,15.75
2022,1,28,23,0,23.68,16.17
2022,1,29,0,0,23.29,16.6
2022,1,29,1,0,22.97,16.91
2022,1,29,2,0,22.71,17.09
2022,1,29,3,0,22.47,17.15
2022,1,29,4,0,22.01,17.21
2022,1,29,5,0,21.84,17.27
2022,1,29,6,0.02,22.83,17.46
2022,1,29,7,0.4,25.17,17.46
2022,1,29,8,1.85,27.02,16.97
2022,1,29,9,4.4,28.76,16.78
2022,1,29,10,7.02,30.28,16.78
2022,1,29,11,6.8,31.43,16.6
2022,1,29,12,7.73,32.13,16.24
